property_id,canonical_address,city,state,zip,parcel_id,latitude,longitude,current_owner_name,current_taxpayer_name,official_property_name,official_listed_address,is_official_mpha_listing,property_type,estimated_unit_count,unit_count_source,unit_count_confidence,unit_count_notes,ward,neighborhood,community,police_precinct,police_sector,current_status,confidence_level,confidence_score,public_notes,first_seen_date,last_seen_date,is_current,detail_url_slug
parcel-1302924310112,626 PIERCE ST,Minneapolis,MN,55413,1302924310112,44.99589896470552,-93.24134181773971,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,Beltrami,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,626-pierce-st-1302924310112
parcel-2602924330086,629 19TH ST E,Minneapolis,MN,55404,2602924330086,44.96373608512619,-93.26618465885687,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 6,Ventura Village,Phillips,Precinct 3,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,629-19th-st-e-2602924330086
parcel-2602924410042,636 CEDAR AVE,Minneapolis,MN,55454,2602924410042,44.96658906969926,-93.24744452374799,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Cedar High Apartments; Cedar High Apartments,620 South Cedar Avenue; 630 Cedar Ave,True,High-Rise,116,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 6,Cedar Riverside,University,Precinct 1,,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,"MPHA's public properties page lists Cedar High Apartments, Cedar High Apartments at 620 South Cedar Avenue, 630 Cedar Ave. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.",2023-01-01,2026-06-03,True,636-cedar-ave-2602924410042
parcel-1402924410042,636 VAN BUREN ST,Minneapolis,MN,55413,1402924410042,44.99621980756661,-93.2489928720403,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,St. Anthony East,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,636-van-buren-st-1402924410042
parcel-2102924140095,638 VAN WHITE MEMORIAL BLVD,Minneapolis,MN,55411,2102924140095,44.98506160910446,-93.2926691066857,MPLS PUBLIC HOUSING AUTHORITY MPHA,Basset Creek Partners Lp,,,False,APARTMENT,5,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2025.,2023-01-01,2026-01-14,True,638-van-white-memorial-blvd-2102924140095
parcel-2102924140069,652 BRYANT AVE N,Minneapolis,MN,55411,2102924140069,44.98501992505625,-93.28986990328801,MPLS PUBLIC HOUSING AUTHORITY MPHA,Sumner Field Partners Lp,,,False,APARTMENT,5,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2025.,2023-01-01,2026-01-14,True,652-bryant-ave-n-2102924140069
parcel-2002924140119,700 QUEEN AVE N,Minneapolis,MN,55411,2002924140119,44.985227325350095,-93.3092754793056,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Willard - Hay,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,700-queen-ave-n-2002924140119
parcel-2102924230071,707 OLIVER AVE N,Minneapolis,MN,55411,2102924230071,44.98536589242422,-93.30737989739617,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,707-oliver-ave-n-2102924230071
parcel-1402924420027,709 MADISON ST,Minneapolis,MN,55413,1402924420027,44.997250665288654,-93.25334997802275,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,St. Anthony East,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,709-madison-st-1402924420027
parcel-1402924320067,710 2ND ST NE,Minneapolis,MN,55413,1402924320067,44.99538002213555,-93.26373258984685,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Dickman Park Apartments,710 NE 2nd Street,True,High-Rise,35,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 3,St. Anthony West,Northeast,Precinct 2,Sector 1,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Dickman Park Apartments at 710 NE 2nd Street. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-06-03,True,710-2nd-st-ne-1402924320067
parcel-2102924130025,716 EMERSON AVE N,Minneapolis,MN,55411,2102924130025,44.98595508889537,-93.29351769148727,MPLS PUBLIC HOUSING AUTHORITY MPHA,Basset Creek Partners Lp,,,False,APARTMENT,5,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,716-emerson-ave-n-2102924130025
parcel-2102924140103,718 BRYANT AVE N,Minneapolis,MN,55411,2102924140103,44.98570988994917,-93.2918032831557,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Hsg Athy,,,False,RESIDENTIAL 1 UNIT - CONDOMINIUM,1,hud_public_housing_buildings,reported,Unit count reported by hud public housing buildings.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,HUD building status DDAPRD; Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,HUD directly lists this parcel/address in development MN002000002 / Scattered Sites. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2025.,2023-01-01,2026-04-07,True,718-bryant-ave-n-2102924140103
parcel-2102924230063,718 OLIVER AVE N,Minneapolis,MN,55411,2102924230063,44.98571481364591,-93.30665911837505,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,718-oliver-ave-n-2102924230063
parcel-0202824230206,728 33RD ST E,Minneapolis,MN,55407,0202824230206,44.94332405182354,-93.26335975466168,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 9,Central,Powderhorn,Precinct 3,Sector 2,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,728-33rd-st-e-0202824230206
parcel-1302924310195,728 BUCHANAN ST,Minneapolis,MN,55413,1302924310195,44.99781651742525,-93.24007293038835,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 3,Beltrami,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,728-buchanan-st-1302924310195
parcel-2102924140096,740 ALDRICH AVE N,Minneapolis,MN,55411,2102924140096,44.98600786833267,-93.29003197984302,MPLS PUBLIC HOUSING AUTHORITY MPHA,Sumner Field Partners Lp,,,False,APARTMENT,9,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 5,Sumner - Glenwood,Near North,Precinct 4,,Current public housing owner or taxpayer match in parcel records,likely,0.65,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-01-14,True,740-aldrich-ave-n-2102924140096
parcel-1402924410083,743 JACKSON ST,Minneapolis,MN,55413,1402924410083,44.99813120628788,-93.2495518435245,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,St. Anthony East,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,743-jackson-st-1402924410083
parcel-1402924420003,754 MONROE ST,Minneapolis,MN,55413,1402924420003,44.99844224477252,-93.25279702976431,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 3,St. Anthony East,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,754-monroe-st-1402924420003
parcel-3002923310003,76 ST MARYS AVE,Minneapolis,MN,55414,3002923310003,44.969253006688014,-93.21973792268304,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,APARTMENT,8,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 2,Prospect Park - East River Road,University,Precinct 2,Sector 1,Current public housing owner or taxpayer match in parcel records,likely,0.65,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-01-14,True,76-st-marys-ave-3002923310003
parcel-2102924240061,801 ELWOOD AVE,Minneapolis,MN,55411,2102924240061,44.986575255597444,-93.30199329429742,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,801-elwood-ave-2102924240061
parcel-2102924230100,801 OLIVER AVE N,Minneapolis,MN,55411,2102924230100,44.98621602264647,-93.3073719547738,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,801-oliver-ave-n-2102924230100
